,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
p294,-0.008528453,-0.05940052,0.019317959,0.026652694,0.19777025,-0.061448872,0.09056375,-0.0674274,-0.022081738,0.2806781,0.050945636,-0.09697568,0.052169975,-0.1560638,0.07998968,0.13268244,-0.16163449,-0.009711678,-0.28589648,0.27595815,0.043673456,-0.08389534,-0.14294572,-0.26039118,-0.056937892,0.10380447,-0.02934057,0.07940676,0.024392266,-0.065026775,-0.14680032,0.008405897,0.1058678,0.026333867,-0.009350699,0.1449827,0.12224447,0.046621587,0.007877175,0.13081938,0.076198824,0.15003754,0.022688374,-0.015595463,0.16005564,-0.15648949,-0.039537568,0.02578401,0.09664208,0.065264955,0.10775402,0.098077185,0.037082575,0.028402645,-0.14647,-0.08471115,0.10366464,-0.10178826,-0.01515601,0.110830426,-0.27996358,0.04288774,0.04163461,-0.04834236,0.1820925,-0.09902461,0.024713337,0.0318729,0.006782315,-0.056239016,-0.039584894,-0.117061675,-0.2643359,-0.12563494,0.16974737,-0.08159867,-0.012889914,-0.13404755,-0.17798272,-0.07487637,-0.11013654,0.011524857,0.1618161,0.19306453,0.06010935,0.25820923,0.09955125,-0.20872341,0.017922515,0.057961505,-0.03560772,-0.05904001,0.028181283,0.052005902,0.0877173,0.11772033,-0.09038243,-0.11307722,0.01021438,0.055998545,-0.17239754,0.0803619,0.07377721,-0.10092853,0.028199354,0.040222656,-0.01972682,0.077576905,0.15635349,0.018558504,0.0015990421,-0.18180525,-0.052387014,0.04129857,0.053406313,0.053171635,0.16790722,0.039215896,0.12688236,0.04237268,-0.06737953,-0.17260696,-0.12586229,0.11445847,-0.18469779,0.049634248,-0.08453473,0.0012187188
p295,-0.052427135,-0.08217332,0.10543612,0.1412676,0.26170594,-0.10851264,0.1348537,-0.060926296,-0.04395333,0.31758174,0.06866383,-0.2179116,0.033157278,-0.15400296,0.13101964,0.24583218,-0.17305514,-0.010163898,-0.2637177,0.3823957,0.11120676,-0.066413134,-0.24092393,-0.32287496,-0.113922186,0.122593515,-0.097746976,0.15647805,0.11630971,-0.058536172,-0.22267082,0.07154623,0.066720486,0.09574657,-0.018128999,0.15527673,0.101443864,-0.025859602,0.011272079,0.081395574,0.074788816,0.25237003,-0.0036088931,-0.039936908,0.2670749,-0.20501618,-0.117551595,0.082949616,0.19137745,0.13493171,0.19766504,0.15273482,0.11876355,0.02281341,-0.20458841,-0.05556398,0.14608099,-0.10217245,-0.1614663,0.028326333,-0.35158858,0.14297374,0.0738371,-0.08610539,0.33746603,-0.19251515,0.05616082,0.018686268,0.014520868,-0.115929574,-0.018272808,-0.12202912,-0.38803264,-0.19674243,0.20267636,-0.056171823,-0.05446728,-0.16368699,-0.2671265,0.049351897,-0.1563553,0.051711682,0.29486194,0.34766415,0.101910464,0.3711079,0.23820381,-0.29825678,0.001147721,0.1817262,-0.0024663552,-0.17606945,0.021731382,0.018083543,0.08432047,0.16620931,-0.22806022,-0.26060545,-0.0014261502,0.07168042,-0.25377572,0.13242467,0.034717575,-0.028462142,0.09414526,0.11735695,-0.11809609,0.121847555,0.21939199,-0.020680815,0.005527239,-0.18174899,-0.041266244,0.09230077,-0.0035843588,0.01624179,0.20325714,0.013838623,0.20520721,0.06192132,-0.09327395,-0.28223976,-0.1304169,0.14505343,-0.28643554,0.109975874,-0.058122374,0.061216384
p296,-0.008984833,-0.10880396,0.024167221,-0.010083039,0.16906628,-0.12850319,0.069860056,-0.1222178,-0.010279645,0.31523135,0.06414341,-0.14837554,0.118984446,-0.21793814,0.065654635,0.17210554,-0.12655522,0.030179016,-0.41881195,0.2185877,0.16589947,-0.08828259,-0.20984176,-0.27444205,-0.19632176,0.11725815,-0.10550608,0.12291833,0.012747711,-0.09758662,-0.14490189,-0.009643997,0.1395487,0.04061591,-0.040134385,0.2328993,0.13907358,0.030676406,0.028928112,0.16155745,0.106838405,0.15755193,0.03255963,-0.027839256,0.16499937,-0.09528423,0.03425275,-0.07456119,-0.0029267597,0.0235235,0.17426035,0.06712891,0.030065468,0.07788389,-0.14486334,-0.14461501,0.15458384,-0.22340572,-0.04369655,0.18506345,-0.3631495,-0.027211992,0.09793885,-0.071102194,0.22572221,-0.06064777,0.114517495,0.0397244,-0.07105214,-0.07189845,-0.022902854,-0.1164881,-0.21079506,-0.09968473,0.19438,-0.06553899,-0.0031216592,-0.16267382,-0.14855596,-0.06758479,-0.13046461,-0.07878543,0.17311223,0.18735707,0.12339543,0.22149108,0.049135536,-0.22037074,0.053598616,0.07732425,-0.12460407,-0.045362968,0.08244157,0.004377636,0.18793003,0.12430751,-0.04730974,-0.13623644,-0.034342803,0.05708139,-0.22371276,0.11974749,-0.0059168185,-0.054975506,0.06955233,0.030102205,0.01041785,0.14893006,0.21100026,0.0050315834,0.004260798,-0.1837743,-0.083328575,0.09270192,0.025068218,0.08383471,0.1940851,0.1455091,0.114885144,0.04343683,-0.076556385,-0.15349892,-0.21092975,0.12539893,-0.14405508,0.028566888,-0.10352894,0.02451259
p297,-0.00033833607,-0.081397705,-0.01381452,0.017673288,0.20366673,-0.05263277,0.07062312,-0.10441633,0.003353439,0.29535323,0.08377015,-0.092518084,0.078409806,-0.23475556,0.09549116,0.15388541,-0.11449404,0.038834475,-0.3315406,0.2663991,0.07662327,-0.08704836,-0.1638983,-0.274123,-0.11113857,0.07992273,-0.0076316968,0.08246804,0.03401387,-0.05565357,-0.113604,0.025186326,0.11012399,-0.034828205,-0.014751336,0.18462895,0.20752761,0.050463937,0.040479757,0.18760824,0.14163572,0.13519715,0.016657665,-0.030053996,0.18123432,-0.10752961,0.005690196,-0.038764473,0.016991025,0.023814468,0.101355985,0.067919746,0.021539344,0.09259789,-0.16884044,-0.1393478,0.11008941,-0.1871688,0.02679355,0.22703056,-0.2721506,-0.014624495,0.030981043,0.0030983295,0.13556889,-0.10686442,0.05102761,0.017915132,0.003684722,-0.047826245,-0.058759805,-0.111164235,-0.2397791,-0.11029749,0.21593718,-0.08452167,0.0035026537,-0.14276841,-0.13010053,-0.0681536,-0.10887963,-0.028076489,0.16281767,0.18705247,0.095308594,0.24522518,0.076850995,-0.21140094,0.06992862,0.026685053,-0.09805658,-0.05327271,0.094521485,0.07125393,0.110171035,0.10330673,-0.03783356,-0.11196905,-0.02352715,0.038353834,-0.17101124,0.103291646,0.06771662,-0.11736341,0.054177538,0.0501097,0.0065057473,0.10220879,0.20058204,-0.0015910041,-0.015093373,-0.21443504,-0.03945954,0.044385623,0.060998905,0.09349774,0.19226153,0.046177275,0.10449368,0.038005944,-0.04713819,-0.14496312,-0.20133534,0.11534633,-0.14474694,-0.01530126,-0.11946443,0.0020625151
p298,0.011156612,-0.057349592,-0.024050334,-0.0414963,0.18454315,-0.041470814,0.046762317,-0.09908294,-0.01099072,0.27523816,0.028692534,-0.06824073,0.07970041,-0.16781701,0.050987028,0.101539485,-0.12933807,0.010113042,-0.33634612,0.22011887,0.05845766,-0.095505975,-0.12684359,-0.23782957,-0.07884072,0.10120083,-0.010458046,0.06790787,-0.026424821,-0.080282666,-0.10120973,-0.022301698,0.14725356,-0.0037393838,-0.038924284,0.17269157,0.14533202,0.06727855,-0.007248123,0.17315225,0.081230305,0.10443201,0.03502211,-0.00023051602,0.112960674,-0.09796087,0.010855603,-0.042821877,0.0032263608,-0.006217294,0.07685968,0.08026829,-0.0058499235,0.050124094,-0.13699557,-0.12747848,0.10047796,-0.13431016,0.04133158,0.1758952,-0.26580054,-0.051987827,0.035161592,-0.021492532,0.12718652,-0.049971767,0.021149892,0.027454233,-0.027373942,-0.035841525,-0.0367294,-0.11334952,-0.17988145,-0.088642,0.15461728,-0.08022715,0.012178548,-0.13355684,-0.114566736,-0.13661234,-0.08200898,-0.031497482,0.09064667,0.12735279,0.036922973,0.18678537,0.015079756,-0.16038963,0.04201738,-0.0039849286,-0.088051945,-0.005500052,0.077728964,0.05046857,0.12702067,0.086673476,-0.020146271,-0.071335025,0.0014796936,0.040240064,-0.132494,0.081314795,0.047982663,-0.11664864,-0.0021273054,-0.0019400839,0.029777164,0.072499834,0.15556608,0.032620654,-0.0038197997,-0.20063296,-0.081021994,0.021176761,0.08245983,0.08879031,0.17810622,0.08985967,0.06537071,0.012052886,-0.04947238,-0.123480946,-0.15350388,0.110664815,-0.11552205,0.020991985,-0.11785375,0.012279198
p299,-0.0020583624,-0.1016635,0.018006861,0.06623846,0.21877442,-0.08982003,0.06252975,-0.112311415,0.017965311,0.31750467,0.093959,-0.1251279,0.07346924,-0.21627702,0.08691453,0.20090736,-0.116136536,0.058484532,-0.34637994,0.29667303,0.16826215,-0.07063372,-0.19183025,-0.31609857,-0.1831822,0.114194416,-0.09169836,0.12438217,0.07140993,-0.062838465,-0.17596193,0.0383021,0.08739525,0.02817597,-0.012156661,0.21650706,0.17585881,0.017392531,0.06635788,0.16294551,0.11147341,0.19330977,0.027861172,-0.054983165,0.21771564,-0.10175974,-0.028442558,-0.0003533657,0.06874842,0.046465795,0.17345315,0.075888455,0.059848804,0.090973124,-0.16709232,-0.13066968,0.16781564,-0.20210147,-0.06078198,0.15988913,-0.32214946,-0.0011476383,0.049421895,-0.0449605,0.22228914,-0.13651039,0.09805184,0.043445837,-0.019914838,-0.094808824,-0.042362258,-0.109352015,-0.283614,-0.14489366,0.2389127,-0.067355655,-0.026499782,-0.16655582,-0.17171712,-0.014059314,-0.11364793,-0.035211634,0.194083,0.2537927,0.12602985,0.28536868,0.14569943,-0.25444925,0.06268141,0.107335426,-0.06582171,-0.09466292,0.060127247,0.05564132,0.1470496,0.12896134,-0.09154235,-0.21663941,-0.007183253,0.031534202,-0.2255976,0.13480866,0.044417825,-0.06065298,0.13340238,0.03387014,-0.030366981,0.13994892,0.24146819,-0.015295334,-0.030710835,-0.18729587,-0.05240045,0.102645665,0.0154362265,0.07488872,0.17896506,0.09423782,0.13524373,0.031334452,-0.068738885,-0.1711846,-0.22871928,0.149948,-0.17314759,-0.00010902103,-0.10375782,0.01975474
p300,-0.017277023,-0.119266234,0.0023901782,0.026335401,0.18957269,-0.07674318,0.069882,-0.112769604,-0.011687297,0.31998473,0.049064197,-0.14775765,0.08863607,-0.21525368,0.08292332,0.17793658,-0.106690116,0.042363763,-0.38517335,0.23242536,0.14941783,-0.08477017,-0.18933426,-0.2730767,-0.17928001,0.119935505,-0.06902791,0.13085252,0.01807913,-0.08870594,-0.14875013,0.029230801,0.13120991,0.013955309,-0.04987648,0.19781506,0.15684792,0.013804468,0.038751133,0.15870394,0.120083965,0.14101662,0.005925931,-0.032833856,0.1697383,-0.08766415,0.021477748,-0.05614164,0.011449933,0.023910746,0.1670956,0.06950505,0.032743543,0.092497356,-0.15457183,-0.14389934,0.12898558,-0.19473487,-0.058554992,0.17334023,-0.34618387,-0.024845632,0.09130726,-0.045170516,0.20948409,-0.074703984,0.09202817,0.022631953,-0.045815103,-0.07949446,-0.019052237,-0.11976005,-0.22712177,-0.11493505,0.19447625,-0.04314201,0.010436243,-0.17282563,-0.14741258,-0.044975027,-0.10227156,-0.035615113,0.16713467,0.18645756,0.11531605,0.25087324,0.065536,-0.20052344,0.05021545,0.08145557,-0.097283125,-0.07362581,0.094085366,0.008343417,0.15637064,0.13422681,-0.032549333,-0.15549727,-0.034504287,0.053953808,-0.20363998,0.1207936,-0.002519858,-0.07475347,0.073929235,0.041743726,-0.0206036,0.1604816,0.22316676,-0.008616538,0.008513919,-0.20315197,-0.063264675,0.097031675,0.03626768,0.09290506,0.18619458,0.10915339,0.1335586,0.03585631,-0.08300798,-0.1570025,-0.20038824,0.11692733,-0.16231048,0.031865224,-0.12473527,0.033348396
p301,0.053753935,-0.05111064,-0.1579263,-0.095664315,0.2954354,0.01807254,-0.009294411,-0.13831528,0.008960443,0.29898274,0.005899456,0.01789369,0.13577679,-0.25991127,0.017446257,0.03304359,-0.17075582,-0.07728119,-0.41673404,0.28983986,-0.09637828,-0.18601133,-0.108276986,-0.21190146,0.0030399156,0.06999789,0.09885576,0.005197382,-0.118230246,-0.086387165,0.043499775,-0.037970763,0.15491089,-0.11037947,-0.061820816,0.14762615,0.18342002,0.16735072,-0.1491216,0.32093745,0.15699816,0.03155903,0.0293941,0.101463445,-0.005775415,-0.11409677,0.025062436,-0.07125887,-0.08912032,-0.13087642,-0.02711948,0.053139064,-0.108168304,0.056864448,-0.19394632,-0.19800834,0.070065185,-0.10338405,0.17698924,0.30546597,-0.24672632,-0.11840602,-0.059111025,0.042766966,-0.011086222,-0.003193462,-0.060441956,-0.012858246,-0.025621355,0.033129968,-0.07586087,-0.16265677,-0.08310437,-0.07559486,0.1892813,-0.1804565,0.050176807,-0.17746483,-0.08897032,-0.33109033,-0.006723877,-0.0028051129,-0.0873547,-0.034366082,-0.0018380429,0.14915174,-0.14810292,-0.13822238,0.03099835,-0.16592743,-0.09524845,0.08234543,0.11068926,0.13164018,0.16160026,0.08224134,0.1284847,0.08015133,0.037271824,0.0661769,-0.054205235,0.0131595135,0.12746213,-0.27969903,-0.10166224,-0.014376487,0.17639221,0.0016010796,0.14745878,0.07860427,-0.058518436,-0.2971041,-0.14835817,-0.074303485,0.23573186,0.1671577,0.15215942,0.045598663,0.0023079177,-0.03290956,-0.00044500717,-0.097426474,-0.14633876,0.116517685,-0.06193393,-0.025108708,-0.1832561,-0.05116805
p302,0.064435594,-0.091064565,-0.18966107,-0.06542079,0.33252943,0.0349502,-0.08100259,-0.15840574,0.040238358,0.25826445,0.026056759,0.04098918,0.16890821,-0.29071316,-0.026027247,0.06995687,-0.13695785,-0.0513015,-0.4326513,0.27848205,-0.06224665,-0.19735564,-0.11166004,-0.21598037,-0.063583665,0.05360619,0.0774796,0.005006537,-0.114363596,-0.08518786,0.04956934,-0.016709728,0.12143319,-0.12455996,-0.04606639,0.15447448,0.25948468,0.13472722,-0.11314785,0.34453136,0.20451659,0.035890445,0.041545298,0.100398354,0.031768076,-0.057828043,0.06248667,-0.10816927,-0.13493885,-0.20359103,-0.00045124284,-0.021650292,-0.120351255,0.11031595,-0.21409768,-0.24190913,0.08952069,-0.16528147,0.15781918,0.3432777,-0.24874361,-0.14665335,-0.08944905,0.07332814,-0.05654211,0.020769933,-0.045969926,-0.015877027,-0.058345325,0.032592475,-0.094585046,-0.14514731,-0.07267604,-0.097462505,0.22312878,-0.18162578,0.045527674,-0.19670163,-0.07100561,-0.29882142,0.0014308309,-0.0075627198,-0.09720579,-0.046104625,0.016369697,0.1408802,-0.1379547,-0.12012408,0.042737227,-0.15176436,-0.11433194,0.098730445,0.1426647,0.14094976,0.17862052,0.09030344,0.18577684,0.043690447,0.054286726,0.094057664,-0.039656732,0.052529234,0.10979843,-0.27290696,-0.07041804,-0.0350497,0.15326744,0.021728927,0.23197418,0.014484476,-0.08690149,-0.28011876,-0.12763663,-0.04795116,0.26673976,0.19048734,0.14293511,0.08126288,-0.012467159,-0.08575448,0.0037422758,-0.09446223,-0.16811283,0.11208406,-0.036730547,-0.08124407,-0.17631036,-0.055747643
p303,0.06500362,-0.05217578,-0.15926962,-0.12145583,0.27238932,0.030266756,-0.018695528,-0.19466579,0.0118380375,0.33129033,0.013388032,0.016270243,0.14805019,-0.30195707,0.02988701,0.04688692,-0.14434668,-0.04774303,-0.45075712,0.27197346,-0.09213212,-0.17429088,-0.09052386,-0.19619454,0.0043342337,0.05179767,0.12092316,-0.009149761,-0.13482526,-0.10428267,0.058766928,-0.058438048,0.1979932,-0.16637234,-0.044371434,0.13240188,0.23578154,0.15322703,-0.11252943,0.3309027,0.20345889,0.04674752,-0.0023779534,0.102296256,0.044064697,-0.099990994,0.0698802,-0.113189325,-0.11711621,-0.13444889,-0.03295713,0.033870712,-0.13594323,0.08759978,-0.20244929,-0.22435713,0.06402591,-0.14081432,0.23192737,0.36144716,-0.23558263,-0.1336388,-0.038233142,0.07406267,-0.066843756,0.027511558,-0.04409,-0.014293494,-0.02804253,0.046422515,-0.08622232,-0.16002354,-0.060083166,-0.059217475,0.19456732,-0.1464118,0.087797925,-0.20314758,-0.06297344,-0.32299963,-0.034375075,-0.02555477,-0.05070332,-0.07087473,0.00481854,0.12727934,-0.16491206,-0.13911094,0.04512288,-0.1836667,-0.16618419,0.106358886,0.13979673,0.11641767,0.14940201,0.08407319,0.18332921,0.10385542,0.037157156,0.07008686,-0.043999035,0.026588539,0.1206009,-0.3010203,-0.119413674,-0.026606888,0.20353542,0.047976904,0.13982992,0.04270296,-0.044168025,-0.30643597,-0.13114172,-0.09644326,0.26402664,0.17902061,0.18416497,0.044164956,-0.022554766,-0.019560268,-0.0045301835,-0.07269384,-0.16183542,0.09504034,-0.046338778,-0.043360148,-0.19945307,-0.04865013
p304,0.041470565,-0.062285963,-0.15314355,-0.084774084,0.29986614,0.014322813,-0.049295794,-0.17849375,0.053188138,0.29564893,0.027849723,0.043573298,0.13652934,-0.28011006,0.001195304,0.053518064,-0.13920182,-0.047278058,-0.42921415,0.2884974,-0.043623596,-0.16698535,-0.0871972,-0.22431493,-0.037836898,0.06466052,0.04997657,-0.008160179,-0.09150271,-0.09180405,0.020901952,-0.04103764,0.12090871,-0.12951903,-0.0015962286,0.15819074,0.22406705,0.16946545,-0.09930048,0.32907495,0.16898142,0.03616872,0.04119838,0.08558426,0.03291424,-0.073313996,0.06308621,-0.10733116,-0.09881926,-0.16036935,-0.0068885237,-0.0020805937,-0.09214465,0.0847036,-0.19636603,-0.21407406,0.08399936,-0.1406623,0.18802133,0.31566304,-0.2361669,-0.14616899,-0.08894729,0.06408232,-0.04061301,0.009899263,-0.026765203,0.0034831676,-0.019923465,0.01666512,-0.101918936,-0.15508354,-0.09610054,-0.07467175,0.21003939,-0.17267838,0.031184522,-0.19288994,-0.0804985,-0.31023967,-0.0026635323,-0.040375028,-0.044663455,-0.028582428,0.03113108,0.14985587,-0.13221456,-0.16580305,0.033356417,-0.12425465,-0.10725441,0.076788284,0.115330406,0.12784114,0.17976984,0.07182793,0.13668437,0.050363574,0.03681904,0.050569903,-0.06320883,0.05276602,0.14809324,-0.263139,-0.0704648,-0.038759284,0.16199256,0.016792217,0.1961746,0.046941604,-0.06169273,-0.29017287,-0.11731102,-0.06352963,0.24053746,0.18385603,0.15900144,0.07451793,-0.03590469,-0.041771278,0.012869098,-0.073547944,-0.18711066,0.10493657,-0.04410841,-0.07373809,-0.19066243,-0.044693552
p305,0.024054272,-0.07450645,-0.08235071,-0.03097407,0.2499847,0.018625759,0.011161199,-0.1387575,-0.0043911333,0.29535428,0.011726652,-0.017290048,0.0995408,-0.22127247,0.041866045,0.07485583,-0.13905783,-0.01136471,-0.37194297,0.26568922,-0.016508406,-0.14703944,-0.11647496,-0.2248652,-0.059711367,0.064009376,0.048188005,0.05081621,-0.07028958,-0.07992076,-0.0023903418,-0.004408959,0.16451196,-0.073515534,-0.05501666,0.16248891,0.17535108,0.0919761,-0.07534181,0.25912184,0.15633993,0.057736658,0.022496793,0.04668826,0.056238145,-0.07417314,0.01905099,-0.060340114,-0.061262682,-0.07902844,0.019650407,0.062256765,-0.059949685,0.0811541,-0.1932424,-0.17831665,0.0774258,-0.12478997,0.106553674,0.25476778,-0.2658144,-0.0730878,-0.011709066,0.034832645,0.04180095,-0.029654752,-0.032454744,-0.01689921,-0.023847373,-0.0022107773,-0.0665782,-0.1330839,-0.12872991,-0.08210153,0.19268087,-0.13028207,0.028974865,-0.15977639,-0.09426239,-0.22253278,-0.033782173,0.008007538,-0.00593088,0.024499983,0.032348704,0.1838595,-0.07374563,-0.13650833,0.037097663,-0.08391177,-0.06869972,0.029285718,0.10664911,0.08638052,0.12013794,0.09400026,0.08294251,0.001575649,0.009251068,0.06255641,-0.0760452,0.051547553,0.08952359,-0.21906552,-0.043506104,-0.00017383545,0.10967565,0.04656591,0.18266691,0.05057932,-0.038937174,-0.24797001,-0.1117767,-0.022056172,0.16955416,0.13984896,0.16429634,0.06739718,0.03063151,-0.029728828,-0.004107259,-0.11194914,-0.14404112,0.11249003,-0.0834366,-0.018122455,-0.15251358,-0.017957209
p306,-0.00016417167,-0.124961436,-0.016684372,-0.07424969,0.19178309,-0.07694886,0.043115195,-0.17520212,0.026010005,0.357946,0.02466018,-0.14911154,0.19171171,-0.30470705,0.036997087,0.17258395,-0.07422413,0.076696716,-0.56047523,0.19201362,0.22477531,-0.12885484,-0.23354872,-0.27892238,-0.31001323,0.106158026,-0.10550569,0.14011498,-0.06816778,-0.105473876,-0.06408211,-0.02009156,0.25002822,-0.027290173,-0.111139,0.31220916,0.17324483,0.040718,0.019531393,0.23007968,0.15191579,0.08062188,0.052335348,-0.05560233,0.09388719,-0.0111358445,0.10862416,-0.15971515,-0.1502003,-0.046293173,0.1745631,0.04280561,-0.033953235,0.17245352,-0.17071743,-0.25246373,0.17944701,-0.31782034,-0.01851162,0.34684703,-0.41398412,-0.15656458,0.076069124,-0.037693877,0.20862126,-0.0055955416,0.14319701,-0.0059132543,-0.1617721,-0.05860964,-0.028673293,-0.10381759,-0.11295733,-0.017036311,0.21031,-0.113275036,0.031557877,-0.1897998,-0.0954255,-0.15844655,-0.052919175,-0.1295486,0.056806296,0.08171623,0.14885081,0.17166391,-0.08061837,-0.18308729,0.07103275,0.018647008,-0.20052108,0.0172272,0.16198216,0.015941931,0.27112138,0.13232715,0.10194462,-0.08720675,-0.061305612,0.046175078,-0.19726537,0.12592542,-0.04514793,-0.08039116,0.06804278,-0.024608387,0.10634044,0.1908837,0.27600345,0.016542591,0.0040088044,-0.23231006,-0.15036789,0.07923056,0.081598416,0.15277663,0.23072833,0.24773753,0.05905298,-0.011814381,-0.050863802,-0.07508325,-0.25208738,0.1609303,-0.07342506,-0.034259703,-0.14826792,0.027341174
p307,-0.018966207,-0.06414398,0.006135424,-0.006359949,0.18392718,-0.068129696,0.09492492,-0.09390472,-0.013985356,0.29923606,0.079686426,-0.083891176,0.044083808,-0.16702537,0.11187863,0.13426031,-0.1466235,-0.008507981,-0.28110892,0.25362006,0.034055527,-0.06428099,-0.13269074,-0.26289502,-0.055715285,0.09386372,-0.011484375,0.06723369,0.053915925,-0.06829545,-0.14242943,0.0035491108,0.095222116,-0.015008828,0.0050253305,0.14584017,0.15397598,0.05013545,0.036218867,0.13289993,0.088301055,0.15414289,0.004252175,-0.01823731,0.17263502,-0.16803384,-0.008539062,-0.012131314,0.08998889,0.06263523,0.10410454,0.10017749,0.0333042,0.043506533,-0.13117324,-0.09164722,0.0964045,-0.12269101,0.013595228,0.1434266,-0.2596218,0.047893308,0.060105864,-0.026488872,0.15627098,-0.10380081,0.03631681,0.036794946,0.01651995,-0.034643434,-0.027692668,-0.13734895,-0.2676032,-0.119073324,0.16446719,-0.061974954,-0.007843121,-0.13735858,-0.15630272,-0.04429956,-0.13530014,-0.014826069,0.20401973,0.20439672,0.04992503,0.23710898,0.096989304,-0.21617639,0.05950968,0.051339503,-0.061446663,-0.0632568,0.060227353,0.029695116,0.088044345,0.10640706,-0.092050485,-0.09469248,0.005814117,0.038787626,-0.17869078,0.09545032,0.058081802,-0.1071065,0.02853248,0.050713096,-0.029838424,0.08700126,0.14458646,0.0017237782,0.022017995,-0.1995047,-0.022373421,0.032920014,0.039870728,0.0556437,0.16729072,0.018190768,0.11313043,0.0692856,-0.0602348,-0.18567172,-0.15615562,0.11320654,-0.19468492,0.04045937,-0.096733965,0.013297498
